,Date,Regular,Diesel,x-value
570,2024-03-21,3.58,3.98,81.42857142857143
571,2024-03-22,3.65,4.03,81.57142857142857
572,2024-03-23,3.35,3.91,81.71428571428571
573,2024-03-24,3.8,3.93,81.85714285714286
574,2024-03-25,3.53,4.04,82.0
575,2024-03-26,3.68,4.05,82.14285714285714
576,2024-03-27,3.4,3.83,82.28571428571429
577,2024-03-28,3.58,3.97,82.42857142857143
578,2024-03-29,3.31,4.03,82.57142857142857
579,2024-03-30,3.58,3.91,82.71428571428571
580,2024-03-31,3.76,4.4,82.85714285714286
581,2024-04-01,3.54,4.02,83.0
582,2024-04-02,3.37,3.8,83.14285714285714
583,2024-04-03,3.08,4.6,83.28571428571429
584,2024-04-04,3.54,4.04,83.42857142857143
585,2024-04-05,3.35,3.8,83.57142857142857
586,2024-04-06,3.11,3.83,83.71428571428571
587,2024-04-07,3.66,4.01,83.85714285714286
588,2024-04-08,3.6,4.04,84.0
589,2024-04-09,3.51,3.91,84.14285714285714
590,2024-04-10,3.35,5.07,84.28571428571429
591,2024-04-11,3.44,3.97,84.42857142857143
592,2024-04-12,3.68,5.22,84.57142857142857
593,2024-04-13,3.13,3.84,84.71428571428571
594,2024-04-14,3.45,4.95,84.85714285714286
595,2024-04-15,3.63,4.04,85.0
596,2024-04-16,3.87,4.01,85.14285714285714
597,2024-04-17,3.51,4.5,85.28571428571429
598,2024-04-18,3.67,4.19,85.42857142857143
599,2024-04-19,3.15,3.9,85.57142857142857
600,2024-04-20,3.52,3.88,85.71428571428571
601,2024-04-21,3.11,4.24,85.85714285714286
602,2024-04-22,3.68,4.03,86.0
603,2024-04-23,3.55,4.02,86.14285714285714
604,2024-04-24,3.14,3.8,86.28571428571429
605,2024-04-25,3.08,4.23,86.42857142857143
606,2024-04-26,3.37,4.01,86.57142857142857
607,2024-04-27,3.88,4.4,86.71428571428571
608,2024-04-28,3.87,3.95,86.85714285714286
609,2024-04-29,3.66,4.0,87.0
610,2024-04-30,3.07,4.03,87.14285714285714
611,2024-05-01,3.41,3.79,87.28571428571429
612,2024-05-02,3.61,4.68,87.42857142857143
613,2024-05-03,3.59,4.34,87.57142857142857
614,2024-05-04,3.5,4.62,87.71428571428571
615,2024-05-05,3.4,5.36,87.85714285714286
616,2024-05-06,3.65,3.97,88.0
617,2024-05-07,3.35,4.0,88.14285714285714
618,2024-05-08,3.55,4.23,88.28571428571429
619,2024-05-09,3.65,4.24,88.42857142857143
620,2024-05-10,3.85,3.79,88.57142857142857
621,2024-05-11,3.65,3.85,88.71428571428571
622,2024-05-12,3.85,3.86,88.85714285714286
623,2024-05-13,3.62,3.93,89.0
624,2024-05-14,3.55,3.97,89.14285714285714
625,2024-05-15,3.68,3.7,89.28571428571429
626,2024-05-16,3.47,5.34,89.42857142857143
627,2024-05-17,3.6,3.73,89.57142857142857
628,2024-05-18,3.83,4.68,89.71428571428571
629,2024-05-19,3.59,4.17,89.85714285714286
630,2024-05-20,3.59,3.9,90.0
631,2024-05-21,3.42,3.77,90.14285714285714
632,2024-05-22,3.42,4.2,90.28571428571429
633,2024-05-23,3.49,3.95,90.42857142857143
634,2024-05-24,3.08,3.97,90.57142857142857
635,2024-05-25,3.8,4.55,90.71428571428571
636,2024-05-26,3.53,3.7,90.85714285714286
637,2024-05-27,3.59,3.87,91.0
638,2024-05-28,3.47,4.2,91.14285714285714
639,2024-05-29,3.52,4.2,91.28571428571429
640,2024-05-30,3.44,4.87,91.42857142857143
641,2024-05-31,3.26,4.41,91.57142857142857
642,2024-06-01,3.15,3.84,91.71428571428571
643,2024-06-02,3.77,3.92,91.85714285714286
644,2024-06-03,3.53,3.85,92.0
645,2024-06-04,3.67,4.38,92.14285714285714
646,2024-06-05,3.11,4.17,92.28571428571429
647,2024-06-06,3.7,3.79,92.42857142857143
648,2024-06-07,3.47,3.87,92.57142857142857
649,2024-06-08,3.57,4.34,92.71428571428571
650,2024-06-09,3.81,3.95,92.85714285714286
651,2024-06-10,3.45,3.79,93.0
652,2024-06-11,3.79,4.34,93.14285714285714
653,2024-06-12,3.87,5.28,93.28571428571429
654,2024-06-13,3.45,4.23,93.42857142857143
655,2024-06-14,3.54,4.68,93.57142857142857
656,2024-06-15,3.4,3.87,93.71428571428571
657,2024-06-16,3.83,3.83,93.85714285714286
658,2024-06-17,3.45,3.77,94.0
659,2024-06-18,3.54,4.62,94.14285714285714
660,2024-06-19,3.47,4.38,94.28571428571429
661,2024-06-20,3.58,3.79,94.42857142857143
662,2024-06-21,3.37,4.65,94.57142857142857
663,2024-06-22,3.49,4.31,94.71428571428571
664,2024-06-23,3.11,3.83,94.85714285714286
665,2024-06-24,3.45,3.79,95.0
666,2024-06-25,3.42,4.0,95.14285714285714
667,2024-06-26,3.5,3.87,95.28571428571429
668,2024-06-27,3.4,4.65,95.42857142857143
669,2024-06-28,3.45,4.24,95.57142857142857
670,2024-06-29,3.42,4.68,95.71428571428571
671,2024-06-30,3.26,3.84,95.85714285714286
672,2024-07-01,3.49,3.8,96.0
673,2024-07-02,3.08,4.34,96.14285714285714
674,2024-07-03,3.76,3.91,96.28571428571429
675,2024-07-04,3.45,4.38,96.42857142857143
676,2024-07-05,3.08,4.05,96.57142857142857
677,2024-07-06,3.54,3.95,96.71428571428571
678,2024-07-07,3.59,4.62,96.85714285714286
679,2024-07-08,3.51,3.84,97.0
680,2024-07-09,3.24,4.49,97.14285714285714
681,2024-07-10,3.47,4.31,97.28571428571429
682,2024-07-11,3.42,5.3,97.42857142857143
683,2024-07-12,3.41,3.9,97.57142857142857
684,2024-07-13,3.67,3.7,97.71428571428571
685,2024-07-14,3.54,4.03,97.85714285714286
686,2024-07-15,3.52,3.86,98.0
687,2024-07-16,3.61,3.95,98.14285714285714
688,2024-07-17,3.82,4.24,98.28571428571429
689,2024-07-18,3.42,4.03,98.42857142857143
690,2024-07-19,3.76,4.51,98.57142857142857
691,2024-07-20,3.44,3.97,98.71428571428571
692,2024-07-21,3.68,3.84,98.85714285714286
693,2024-07-22,3.5,3.83,99.0
694,2024-07-23,3.92,3.9,99.14285714285714
695,2024-07-24,3.07,4.4,99.28571428571429
696,2024-07-25,3.13,4.41,99.42857142857143
697,2024-07-26,3.25,4.31,99.57142857142857
698,2024-07-27,3.07,4.05,99.71428571428571
699,2024-07-28,3.54,3.98,99.85714285714286
700,2024-07-29,3.51,3.81,100.0
701,2024-07-30,3.35,3.98,100.14285714285714
702,2024-07-31,3.8,4.35,100.28571428571429
703,2024-08-01,3.55,5.22,100.42857142857143
704,2024-08-02,3.59,4.51,100.57142857142857
705,2024-08-03,3.49,4.65,100.71428571428571
706,2024-08-04,3.41,4.57,100.85714285714286
707,2024-08-05,3.47,3.79,101.0
708,2024-08-06,3.7,4.6,101.14285714285714
709,2024-08-07,3.26,4.65,101.28571428571429
710,2024-08-08,3.83,3.91,101.42857142857143
711,2024-08-09,3.57,4.38,101.57142857142857
712,2024-08-10,3.6,3.87,101.71428571428571
713,2024-08-11,3.83,3.91,101.85714285714286
714,2024-08-12,3.44,3.75,102.0
715,2024-08-13,3.11,4.57,102.14285714285714
716,2024-08-14,3.77,4.35,102.28571428571429
717,2024-08-15,3.31,4.02,102.42857142857143
718,2024-08-16,3.61,4.19,102.57142857142857
719,2024-08-17,3.66,3.7,102.71428571428571
720,2024-08-18,3.28,5.08,102.85714285714286
721,2024-08-19,3.41,3.73,103.0
722,2024-08-20,3.55,4.41,103.14285714285714
723,2024-08-21,3.54,5.33,103.28571428571429
724,2024-08-22,3.73,3.84,103.42857142857143
725,2024-08-23,3.54,4.05,103.57142857142857
726,2024-08-24,3.61,4.01,103.71428571428571
727,2024-08-25,3.11,4.19,103.85714285714286
728,2024-08-26,3.35,3.7,104.0
729,2024-08-27,3.59,4.68,104.14285714285714
730,2024-08-28,3.57,4.49,104.28571428571429
731,2024-08-29,3.65,4.02,104.42857142857143
732,2024-08-30,3.45,3.91,104.57142857142857
733,2024-08-31,3.62,3.84,104.71428571428571
734,2024-09-01,3.08,4.35,104.85714285714286
735,2024-09-02,3.11,4.68,105.0
